,TBS,SegmentsNum,PacketSize,SegmentDelay(noSched),QueueingDelay(noSched)
363,24,3,78,9.466886520385742,2.001047134399414
364,24,3,78,9.56416130065918,2.087116241455078
365,24,3,78,9.45901870727539,2.006053924560547
366,24,3,78,9.495973587036133,2.0360946655273438
367,24,3,78,9.464740753173828,2.029895782470703
368,24,3,78,9.57489013671875,2.0558834075927734
369,24,3,78,9.488105773925781,2.0360946655273438
370,24,3,78,9.586095809936523,2.068042755126953
371,24,3,78,9.518146514892578,2.0329952239990234
372,24,3,78,9.588003158569336,2.0639896392822266
373,24,3,78,9.498119354248047,2.0351409912109375
374,24,3,78,9.55510139465332,2.064943313598633
375,24,3,78,9.575128555297852,2.0508766174316406
376,24,3,78,9.577274322509766,2.076864242553711
377,24,3,78,9.458065032958984,2.0020008087158203
378,24,3,78,9.575128555297852,2.092123031616211
379,24,3,78,9.488821029663086,2.0139217376708984
380,24,3,78,9.491682052612305,2.048015594482422
381,24,3,78,9.525775909423828,2.0308494567871094
382,24,3,78,9.600162506103516,2.0558834075927734
383,24,3,78,9.507179260253906,2.0380020141601562
384,24,3,78,9.528160095214844,2.0678043365478516
385,24,3,78,9.590864181518555,2.052783966064453
386,24,3,78,9.561777114868164,2.0689964294433594
387,24,3,78,9.602785110473633,2.0570755004882812
388,24,3,78,9.577035903930664,2.08282470703125
389,24,3,78,9.540081024169922,2.0008087158203125
390,24,3,78,9.512901306152344,2.035856246948242
391,24,3,78,9.638071060180664,2.0799636840820312
392,24,3,78,9.582042694091797,2.053976058959961
393,24,3,78,9.611129760742188,2.0661354064941406
394,24,3,78,9.606122970581055,2.048015594482422
395,24,3,78,9.62066650390625,2.0749568939208984
396,24,3,78,9.449958801269531,1.9941329956054688
397,24,3,78,9.621858596801758,2.0949840545654297
398,24,3,78,9.572744369506836,2.0520687103271484
399,24,3,78,9.598970413208008,2.0799636840820312
400,24,3,78,9.454011917114258,1.9989013671875
401,24,3,78,9.613037109375,2.09808349609375
402,24,3,78,9.459972381591797,2.0139217376708984
403,24,3,78,9.576082229614258,2.042055130004883
404,24,3,78,9.489059448242188,2.0329952239990234
405,24,3,78,9.573936462402344,2.062082290649414
406,24,3,78,9.565114974975586,2.043008804321289
407,24,3,78,9.62972640991211,2.0771026611328125
408,24,3,78,9.43899154663086,1.9960403442382812
409,24,3,78,9.603023529052734,2.0759105682373047
410,24,3,78,9.474992752075195,2.012014389038086
411,24,3,78,9.483098983764648,2.035856246948242
412,24,3,78,9.46807861328125,2.0117759704589844
413,24,3,78,9.515047073364258,2.040863037109375
414,24,3,78,9.486913681030273,2.023935317993164
415,24,3,78,9.594917297363281,2.0520687103271484
416,24,3,78,9.511709213256836,2.035856246948242
417,24,3,78,9.554147720336914,2.0689964294433594
418,24,3,78,9.585857391357422,2.0520687103271484
419,24,3,78,9.461164474487305,2.0780563354492188
420,24,3,78,9.451866149902344,2.007007598876953
421,24,3,78,9.537935256958008,2.0759105682373047
422,24,3,78,9.597063064575195,2.0580291748046875
423,24,3,78,9.539127349853516,2.0859241485595703
424,24,3,78,9.485006332397461,2.0079612731933594
425,24,3,78,9.576797485351562,2.101898193359375
426,24,3,78,9.494781494140625,2.0208358764648438
427,24,3,78,9.581327438354492,2.0461082458496094
428,24,3,78,9.492874145507812,2.029895782470703
429,24,3,78,9.521007537841797,2.062082290649414
430,24,3,78,9.573936462402344,2.0439624786376953
431,24,3,78,9.536027908325195,2.0780563354492188
432,24,3,78,9.492874145507812,1.9948482513427734
433,24,3,78,9.567975997924805,2.0949840545654297
434,24,3,78,9.468793869018555,1.9969940185546875
435,24,3,78,9.569168090820312,2.0940303802490234
436,24,3,78,9.552717208862305,2.0148754119873047
437,24,3,78,9.505271911621094,2.0389556884765625
438,24,3,78,9.578943252563477,2.032041549682617
439,24,3,78,9.613990783691406,2.054929733276367
440,24,3,78,9.576082229614258,2.0401477813720703
441,24,3,78,9.536027908325195,2.074003219604492
442,24,3,78,9.592771530151367,2.053976058959961
443,24,3,78,9.547233581542969,2.0799636840820312
444,24,3,78,9.526968002319336,2.0029544830322266
445,24,3,78,9.552955627441406,2.0971298217773438
446,24,3,78,9.539365768432617,2.0210742950439453
447,24,3,78,9.56273078918457,2.045869827270508
448,24,3,78,9.579896926879883,2.031087875366211
449,24,3,78,9.52601432800293,2.062082290649414
450,24,3,78,9.556770324707031,2.048015594482422
451,24,3,78,9.533166885375977,2.0749568939208984
452,24,3,78,9.444952011108398,1.9941329956054688
453,24,3,78,9.544849395751953,2.070903778076172
454,24,3,78,9.584188461303711,2.053976058959961
455,24,3,78,9.514093399047852,2.0787715911865234
456,24,3,78,9.467124938964844,1.9998550415039062
457,24,3,78,9.57179069519043,2.0949840545654297
458,24,3,78,9.575605392456055,2.017974853515625
459,24,3,78,9.496927261352539,2.0439624786376953
460,24,3,78,9.550094604492188,2.032041549682617
461,24,3,78,9.59634780883789,2.0580291748046875
462,24,3,78,9.618997573852539,2.08282470703125
463,24,3,78,9.546279907226562,2.0780563354492188
464,24,3,78,9.663820266723633,2.0990371704101562
465,24,3,78,9.554624557495117,2.0859241485595703
466,24,3,78,9.533882141113281,2.0449161529541016
467,24,3,78,9.493112564086914,2.022981643676758
468,24,3,78,9.580135345458984,2.0470619201660156
469,24,3,78,9.511947631835938,2.0329952239990234
470,24,3,78,9.579896926879883,2.045869827270508
471,24,3,78,9.516716003417969,2.034902572631836
472,24,3,78,9.596824645996094,2.064943313598633
473,24,3,78,9.599924087524414,2.0508766174316406
474,24,3,78,9.612798690795898,2.0749568939208984
475,24,3,78,9.459972381591797,2.000093460083008
476,24,3,78,9.632110595703125,2.084970474243164
477,24,3,78,9.491205215454102,2.0101070404052734
478,24,3,78,9.531259536743164,2.0389556884765625
479,24,3,78,9.498119354248047,2.0279884338378906
480,24,3,78,9.518146514892578,2.0630359649658203
481,24,3,78,9.605646133422852,2.0427703857421875
482,24,3,78,9.52601432800293,2.074003219604492
483,24,3,78,9.472131729125977,1.995086669921875
484,24,3,78,9.562969207763672,2.0928382873535156
