,TBS,SegmentsNum,PacketSize,SegmentDelay(noSched)
311,24,3,1028,5.887031555175781
312,24,3,1028,5.930185317993164
313,24,3,1028,6.026744842529297
314,24,3,1028,6.136894226074219
315,24,3,1028,6.110906600952148
316,24,3,1028,6.245851516723633
317,24,3,1028,6.339788436889648
318,24,3,1028,6.335973739624023
319,24,3,1028,6.302833557128906
320,24,3,1028,6.334066390991211
321,24,3,1028,6.500005722045898
322,24,3,1028,6.521940231323242
323,24,3,1028,6.52623176574707
324,24,3,1028,6.669044494628906
325,24,3,1028,6.656169891357422
326,24,3,1028,6.801128387451172
327,24,3,1028,6.902933120727539
328,24,3,1028,6.972312927246094
329,24,3,1028,6.8187713623046875
330,24,3,1028,6.998777389526367
331,24,3,1028,7.108926773071289
332,24,3,1028,7.111310958862305
333,24,3,1028,7.045984268188477
334,24,3,1028,7.208108901977539
335,24,3,1028,7.282495498657227
336,24,3,1028,7.288932800292969
337,24,3,1028,7.414579391479492
338,24,3,1028,7.494926452636719
339,24,3,1028,7.427453994750977
340,24,3,1028,7.658481597900391
341,24,3,1028,7.593870162963867
342,24,3,1028,7.569074630737305
343,24,3,1028,7.656335830688477
344,24,3,1028,7.8868865966796875
345,24,3,1028,7.889032363891602
346,24,3,1028,7.893800735473633
347,24,3,1028,7.961034774780273
348,24,3,1028,8.012056350708008
349,24,3,1028,8.05211067199707
350,24,3,1028,8.09621810913086
351,24,3,1028,8.141040802001953
352,24,3,1028,8.344650268554688
353,24,3,1028,8.278131484985352
354,24,3,1028,8.397817611694336
355,24,3,1028,8.38327407836914
356,24,3,1028,8.47625732421875
357,24,3,1028,8.406877517700195
358,24,3,1028,8.563995361328125
359,24,3,1028,8.504867553710938
360,24,3,1028,8.634805679321289
361,24,3,1028,8.596181869506836
362,24,3,1028,8.782148361206055
363,24,3,1028,8.731842041015625
364,24,3,1028,8.996963500976562
365,24,3,1028,8.929729461669922
366,24,3,1028,9.028196334838867
367,24,3,1028,9.083986282348633
368,24,3,1028,9.14311408996582
369,24,3,1028,9.082555770874023
370,24,3,1028,9.24825668334961
371,24,3,1028,9.269237518310547
372,24,3,1028,9.252309799194336
373,24,3,1028,9.428739547729492
374,24,3,1028,9.535074234008789
375,24,3,1028,9.545087814331055
376,24,3,1028,9.580850601196289
377,24,3,1028,9.689092636108398
378,24,3,1028,9.692668914794922
379,24,3,1028,9.73367691040039
380,24,3,1028,4.757881164550781
381,24,3,1028,4.874944686889648
382,24,3,1028,4.882574081420898
383,24,3,1028,5.003690719604492
384,24,3,1028,5.039215087890625
385,24,3,1028,5.068063735961914
386,24,3,1028,5.058050155639648
387,24,3,1028,5.263090133666992
388,24,3,1028,5.156278610229492
389,24,3,1028,5.291938781738281
390,24,3,1028,5.319118499755859
391,24,3,1028,5.406856536865234
392,24,3,1028,5.527973175048828
393,24,3,1028,6.373405456542969
394,24,3,1028,5.628108978271484
395,24,3,1028,5.687952041625977
396,24,3,1028,5.569219589233398
397,24,3,1028,5.759954452514648
398,24,3,1028,5.798101425170898
399,24,3,1028,5.777835845947266
400,24,3,1028,5.869150161743164
401,24,3,1028,5.977630615234375
402,24,3,1028,5.970954895019531
403,24,3,1028,6.143093109130859
404,24,3,1028,6.066083908081055
405,24,3,1028,6.193637847900391
406,24,3,1028,6.289005279541016
407,24,3,1028,6.289005279541016
408,24,3,1028,6.299018859863281
409,24,3,1028,6.462812423706055
410,24,3,1028,6.390810012817383
411,24,5,1028,43.81608963012695
412,24,3,1028,3.70025634765625
413,24,3,1028,6.577730178833008
414,24,3,1028,6.609201431274414
415,24,3,1028,6.780385971069336
416,24,3,1028,6.779193878173828
417,24,3,1028,6.834745407104492
418,24,3,1028,6.929636001586914
419,24,3,1028,6.8759918212890625
420,24,3,1028,6.912946701049805
421,24,3,1028,7.127285003662109
422,24,3,1028,7.129907608032227
423,24,3,1028,7.152080535888672
424,24,3,1028,7.227182388305664
425,24,3,1028,7.272958755493164
426,24,3,1028,7.3375701904296875
427,24,3,1028,7.3642730712890625
428,24,3,1028,7.480859756469727
429,24,3,1028,7.497310638427734
430,24,3,1028,7.522106170654297
431,24,3,1028,7.659912109375
432,24,3,1028,7.647275924682617
433,24,3,1028,7.760047912597656
434,24,3,1028,7.796764373779297
435,24,3,1028,7.774829864501953
436,24,3,1028,7.90715217590332
437,24,3,1028,7.924318313598633
438,24,3,1028,7.915735244750977
439,24,3,1028,8.115291595458984
440,24,3,1028,8.08095932006836
441,24,3,1028,8.111953735351562
442,24,3,1028,8.22901725769043
443,24,3,1028,8.270263671875
444,24,3,1028,8.328676223754883
445,24,3,1028,8.466005325317383
446,24,3,1028,8.415699005126953
447,24,3,1028,8.552074432373047
448,24,3,1028,8.596420288085938
449,24,3,1028,8.568286895751953
450,24,3,1028,8.684158325195312
451,24,3,1028,8.681297302246094
452,24,3,1028,8.83173942565918
453,24,3,1028,8.948802947998047
454,24,3,1028,8.933305740356445
455,24,3,1028,8.862018585205078
456,24,3,1028,9.000778198242188
457,24,3,1028,9.101629257202148
458,24,3,1028,9.083271026611328
459,24,3,1028,9.074926376342773
460,24,3,1028,9.26518440246582
461,24,3,1028,9.266138076782227
462,24,3,1028,9.33694839477539
463,24,3,1028,9.364843368530273
464,24,3,1028,9.39798355102539
465,24,3,1028,9.510278701782227
466,24,3,1028,9.588003158569336
467,24,3,1028,9.553909301757812
468,24,3,1028,9.572982788085938
469,24,3,1028,9.68027114868164
470,24,3,1028,9.704113006591797
471,24,3,1028,4.827022552490234
472,24,3,1028,4.857301712036133
473,24,3,1028,4.914045333862305
474,24,3,1028,5.1059722900390625
475,24,3,1028,5.132198333740234
476,24,3,1028,5.186796188354492
477,24,3,1028,5.262851715087891
478,24,3,1028,5.233049392700195
479,24,3,1028,5.251407623291016
480,24,3,1028,5.362987518310547
481,24,3,1028,5.279302597045898
482,24,3,1028,5.508184432983398
483,24,3,1028,5.441904067993164
484,24,3,1028,5.599021911621094
485,24,3,1028,5.646228790283203
486,24,3,1028,5.77092170715332
487,24,3,1028,5.763053894042969
488,24,3,1028,5.803823471069336
489,24,3,1028,5.522966384887695
490,24,3,1028,5.922794342041016
491,24,3,1028,5.909919738769531
492,24,3,1028,5.999088287353516
493,24,3,1028,5.899906158447266
494,24,3,1028,6.098031997680664
495,24,3,1028,6.134986877441406
496,24,3,1028,6.195783615112305
497,24,3,1028,6.290197372436523
498,24,3,1028,6.322145462036133
499,24,3,1028,6.395101547241211
500,24,3,1028,6.527900695800781
501,24,3,1028,6.537675857543945
502,24,3,1028,6.544828414916992
503,24,3,1028,6.669759750366211
504,24,3,1028,6.552219390869141
505,24,3,1028,6.766080856323242
506,24,3,1028,6.743907928466797
507,24,3,1028,6.754159927368164
508,24,3,1028,6.876707077026367
509,24,3,1028,6.950616836547852
510,24,3,1028,6.897926330566406
511,24,3,1028,7.050991058349609
512,24,3,1028,7.124185562133789
513,24,3,1028,7.14874267578125
514,24,3,1028,7.22193717956543
515,24,3,1028,7.280588150024414
516,24,3,1028,7.318019866943359
517,24,3,1028,7.478237152099609
518,24,3,1028,7.370948791503906
519,24,3,1028,7.386922836303711
520,24,3,1028,7.487058639526367
521,24,3,1028,7.62176513671875
522,24,3,1028,7.590770721435547
523,24,3,1028,7.742166519165039
524,24,3,1028,7.661104202270508
525,24,3,1028,7.8029632568359375
526,24,3,1028,7.851839065551758
527,24,3,1028,7.932901382446289
528,24,3,1028,7.889986038208008
529,24,3,1028,8.099079132080078
530,24,3,1028,8.049964904785156
531,24,3,1028,8.135080337524414
532,24,3,1028,8.125066757202148
533,24,3,1028,8.248090744018555
534,24,3,1028,8.271932601928711
535,24,3,1028,8.423805236816406
536,24,3,1028,8.310794830322266
537,24,3,1028,8.469104766845703
538,24,3,1028,8.497953414916992
539,24,3,1028,8.520841598510742
540,24,3,1028,8.519887924194336
541,24,3,1028,8.723974227905273
542,24,3,1028,8.674144744873047
543,24,3,1028,8.853912353515625
544,24,3,1028,8.769035339355469
545,24,3,1028,8.863687515258789
546,24,3,1028,9.005546569824219
547,24,3,1028,8.951902389526367
548,24,3,1028,8.952856063842773
549,24,3,1028,9.087085723876953
550,24,3,1028,9.041309356689453
551,24,3,1028,9.154081344604492
552,24,3,1028,9.228229522705078
553,24,3,1028,9.397029876708984
554,24,3,1028,9.355783462524414
555,24,3,1028,9.52911376953125
556,24,3,1028,9.491920471191406
557,24,3,1028,9.58704948425293
558,24,3,1028,9.620904922485352
559,24,3,48,6.585836410522461
560,63,3,1028,7.126092910766602
561,24,3,1028,9.641170501708984
562,24,3,1028,4.715919494628906
563,24,3,1028,4.856348037719727
564,24,3,1028,4.918813705444336
565,24,3,1028,4.916667938232422
566,24,3,1028,4.9190521240234375
567,24,3,1028,5.113124847412109
568,24,3,1028,5.045652389526367
569,24,3,1028,5.198955535888672
570,24,3,1028,5.128383636474609
571,24,3,1028,5.238771438598633
572,24,3,1028,5.202293395996094
573,24,3,1028,5.366086959838867
574,24,3,1028,5.354166030883789
575,24,3,1028,5.5332183837890625
576,24,3,1028,5.525827407836914
577,24,3,1028,5.695104598999023
578,24,3,1028,5.700111389160156
579,24,3,1028,5.806207656860352
580,24,3,1028,5.7125091552734375
581,24,3,1028,5.92803955078125
582,24,3,1028,5.765676498413086
583,24,3,1028,5.877017974853516
584,24,3,1028,5.861997604370117
585,24,3,1028,6.101369857788086
586,24,3,1028,5.9909820556640625
587,24,3,1028,6.198883056640625
588,24,3,1028,6.315946578979492
589,24,3,1028,6.3571929931640625
590,24,3,1028,6.276130676269531
591,24,3,1028,6.418943405151367
592,24,3,1028,6.320953369140625
593,24,3,1028,6.600856781005859
594,24,3,1028,6.445884704589844
595,24,3,1028,6.644010543823242
596,24,3,1028,6.613016128540039
597,24,3,1028,6.7348480224609375
598,24,3,1028,6.757497787475586
599,24,3,1028,6.934881210327148
600,24,3,1028,6.851673126220703
601,24,3,1028,6.971120834350586
602,24,3,1028,6.962060928344727
603,24,3,1028,7.0819854736328125
604,24,3,1028,7.037162780761719
605,24,3,1028,7.123231887817383
606,24,3,1028,7.224559783935547
607,24,3,1028,7.215261459350586
608,24,3,1028,7.217884063720703
609,24,3,1028,7.379770278930664
610,24,3,1028,7.400751113891602
611,24,3,1028,7.467031478881836
612,24,3,1028,7.586240768432617
613,24,3,1028,7.669925689697266
614,24,3,1028,7.717132568359375
615,24,3,1028,7.716655731201172
616,24,3,1028,7.777929306030273
617,24,3,1028,7.810831069946289
618,24,3,1028,7.886171340942383
619,24,3,1028,7.94219970703125
620,24,3,1028,7.893800735473633
621,24,3,1028,8.099555969238281
622,24,3,1028,8.102893829345703
623,24,3,1028,8.149147033691406
624,24,3,1028,8.199930191040039
625,24,3,1028,8.343935012817383
626,24,3,1028,8.305072784423828
627,24,3,1028,8.394241333007812
628,24,3,1028,8.464336395263672
629,24,3,1028,8.493423461914062
630,24,3,1028,8.586883544921875
631,24,3,1028,8.608818054199219
632,24,3,1028,8.634805679321289
633,24,3,1028,8.6669921875
634,24,3,1028,8.794784545898438
635,24,3,1028,8.859634399414062
636,24,3,1028,8.885860443115234
637,24,3,1028,8.941888809204102
638,24,3,1028,9.074687957763672
639,24,3,1028,9.058237075805664
640,24,3,1028,9.01341438293457
641,24,3,1028,9.130001068115234
642,24,3,1028,9.19485092163086
643,24,3,1028,9.216070175170898
644,24,3,1028,9.273290634155273
645,24,3,1028,9.30023193359375
646,24,3,1028,9.42373275756836
647,24,3,1028,9.554147720336914
648,24,3,1028,9.612798690795898
649,24,3,1028,9.541511535644531
650,24,3,1028,9.732723236083984
651,24,3,1028,9.709596633911133
652,24,3,1028,9.826898574829102
653,24,3,1028,4.7359466552734375
654,24,3,1028,4.81104850769043
655,24,3,1028,4.960775375366211
656,24,3,1028,4.9800872802734375
657,24,3,1028,4.951953887939453
658,24,3,1028,5.079984664916992
659,24,3,1028,5.081653594970703
660,24,3,1028,5.237340927124023
661,24,3,1028,5.208015441894531
662,24,3,1028,5.342245101928711
663,24,3,1028,5.359172821044922
664,24,3,1028,5.444526672363281
665,24,3,1028,5.480051040649414
666,24,3,1028,5.54203987121582
667,24,3,1028,5.5980682373046875
668,24,3,1028,5.614995956420898
669,24,3,1028,5.712985992431641
670,24,3,1028,5.765199661254883
671,24,3,1028,5.792856216430664
672,24,3,1028,5.858182907104492
673,24,3,1028,5.953073501586914
674,24,3,1028,6.004810333251953
675,24,3,1028,6.040811538696289
676,24,3,1028,6.1168670654296875
677,24,3,1028,6.217718124389648
678,24,3,1028,6.227731704711914
679,24,3,1028,6.22248649597168
680,24,3,1028,6.309986114501953
681,24,3,1028,6.399631500244141
682,24,3,1028,6.428956985473633
683,24,3,1028,6.508827209472656
684,24,3,1028,6.555795669555664
685,24,3,1028,6.676197052001953
686,24,3,1028,6.700992584228516
687,24,3,1028,6.724119186401367
688,24,3,1028,6.828784942626953
689,24,3,1028,6.875753402709961
690,24,3,1028,6.806850433349609
691,24,3,1028,6.949901580810547
692,24,3,1028,6.958246231079102
693,24,3,1028,7.02357292175293
694,24,3,1028,7.020711898803711
695,24,3,1028,7.158756256103516
696,24,3,1028,7.193326950073242
697,24,3,1028,7.2154998779296875
698,24,3,1028,7.285833358764648
699,24,3,1028,7.368564605712891
700,24,3,1028,7.4596405029296875
701,24,3,1028,7.486820220947266
702,24,3,1028,7.4615478515625
703,24,3,1028,7.678031921386719
704,24,3,1028,7.506847381591797
705,24,3,1028,7.618188858032227
706,24,3,1028,7.681846618652344
707,24,3,1028,7.880449295043945
708,24,3,1028,7.784843444824219
709,24,3,1028,7.869958877563477
710,24,3,1028,7.970571517944336
711,24,3,1028,8.047103881835938
712,24,3,1028,7.982969284057617
713,24,3,1028,8.191108703613281
714,24,3,1028,8.257865905761719
715,24,3,1028,8.324861526489258
716,24,3,1028,8.372068405151367
717,24,3,1028,8.422136306762695
718,24,3,1028,8.306264877319336
719,24,3,1028,8.547782897949219
720,24,3,1028,8.514642715454102
721,24,3,1028,8.578062057495117
722,24,3,1028,8.537054061889648
723,24,3,1028,8.706331253051758
724,24,3,1028,8.810281753540039
725,24,3,1028,8.858203887939453
726,24,3,1028,8.751153945922852
727,24,3,1028,8.906841278076172
728,24,3,1028,8.878707885742188
729,24,3,1028,9.103059768676758
730,24,3,1028,8.954286575317383
731,24,3,1028,9.102106094360352
732,24,3,1028,9.2010498046875
733,24,3,1028,9.331941604614258
734,24,3,1028,9.305953979492188
735,24,3,1028,9.38105583190918
736,24,3,1028,9.491920471191406
737,24,3,1028,9.483098983764648
738,24,3,1028,9.551763534545898
739,24,3,1028,9.606122970581055
740,24,3,1028,9.698867797851562
741,24,3,1028,9.704828262329102
742,24,3,1028,9.643077850341797
743,24,3,1028,4.878044128417969
744,24,3,1028,4.882574081420898
745,24,3,1028,4.987001419067383
746,24,3,1028,5.0373077392578125
747,24,3,1028,5.012750625610352
748,24,3,1028,4.982709884643555
749,24,3,1028,5.069971084594727
750,24,3,1028,5.172252655029297
751,24,3,1028,5.237817764282227
752,24,3,1028,5.351781845092773
753,24,3,1028,5.288839340209961
754,24,3,1028,5.387544631958008
755,24,3,1028,5.461692810058594
756,24,3,1028,5.57708740234375
757,24,3,1028,5.520105361938477
758,24,3,1028,5.68079948425293
759,24,3,1028,5.666017532348633
760,24,3,1028,5.604743957519531
761,24,3,1028,5.703926086425781
762,24,3,1028,5.86700439453125
763,24,3,1028,5.7926177978515625
764,24,3,1028,5.990743637084961
765,24,3,1028,5.981922149658203
766,24,3,1028,6.090641021728516
767,24,3,1028,6.159782409667969
768,24,3,1028,6.26373291015625
769,24,3,1028,6.153106689453125
770,24,3,1028,6.337881088256836
771,24,3,1028,6.259918212890625
772,24,3,1028,6.334066390991211
773,24,3,1028,6.340503692626953
774,24,3,1028,6.595134735107422
775,24,3,1028,6.456851959228516
776,24,3,1028,6.627559661865234
777,24,3,1028,6.622552871704102
778,24,3,1028,6.7348480224609375
779,24,3,1028,6.815671920776367
780,24,3,1028,6.836175918579102
781,24,3,1028,6.787776947021484
782,24,3,1028,6.994962692260742
783,24,3,1028,6.910085678100586
784,24,3,1028,7.02214241027832
785,24,3,1028,7.021427154541016
786,24,3,1028,7.27081298828125
787,24,3,1028,7.131099700927734
788,24,3,1028,7.277011871337891
789,24,3,1028,7.278919219970703
790,24,3,1028,7.399320602416992
791,24,3,1028,7.498979568481445
792,24,3,1028,7.547140121459961
793,24,3,1028,7.605314254760742
794,24,3,1028,7.620096206665039
795,24,3,1028,7.71784782409668
796,24,3,1028,7.747888565063477
797,24,3,1028,7.693290710449219
798,24,3,1028,7.893800735473633
799,24,3,1028,7.934331893920898
800,24,3,1028,7.979869842529297
801,24,3,1028,8.057832717895508
802,24,3,1028,8.006095886230469
803,24,3,1028,8.10384750366211
804,24,3,1028,8.251667022705078
805,24,3,1028,8.289098739624023
806,24,3,1028,8.280277252197266
807,24,3,1028,8.29768180847168
808,24,3,1028,8.395195007324219
809,24,3,1028,8.38613510131836
810,24,3,1028,8.472919464111328
811,24,3,1028,8.42428207397461
812,24,3,1028,8.646726608276367
813,24,3,1028,8.636951446533203
