,MCS,TBS,SegmentsNumber,PacketSize
21950,25,24,3,128
21951,25,24,3,128
21952,25,24,3,128
21953,25,24,3,128
21954,25,24,3,128
21955,25,24,3,128
21956,25,24,3,128
21957,25,24,3,128
21958,25,24,3,128
21959,25,24,3,128
21960,25,24,3,128
21961,25,24,3,128
21962,25,24,3,128
21963,25,24,3,128
21964,25,24,3,128
21965,25,24,3,128
21966,25,24,3,128
21967,25,24,3,128
21968,25,24,3,128
21969,25,24,3,128
21970,25,24,3,128
21971,25,24,3,128
21972,25,24,3,128
21973,25,24,3,128
21974,25,24,3,128
21975,25,24,3,128
21976,25,24,3,128
21977,25,24,3,128
21978,25,24,3,128
21979,25,24,3,128
21980,25,24,3,128
21981,25,24,3,128
21982,25,24,3,128
21983,25,24,3,128
21984,25,24,3,128
21985,25,24,3,128
21986,25,24,3,128
21987,25,24,3,128
21988,25,24,3,128
21989,25,24,3,128
21990,25,24,3,128
21991,25,24,3,128
21992,25,24,3,128
21993,25,24,3,128
21994,25,24,3,128
21995,25,24,3,128
21996,25,24,3,128
21997,25,24,3,128
21998,25,24,3,128
21999,25,24,3,128
22000,25,24,3,128
22001,25,24,3,128
22002,25,24,3,128
22003,25,24,3,128
22004,25,24,3,128
22005,25,24,3,128
22006,25,24,3,128
22007,25,24,3,128
22008,25,24,3,128
22009,25,24,3,128
22010,25,24,3,128
22011,25,24,3,128
22012,25,24,3,128
22013,25,24,3,128
22014,25,24,3,128
22015,25,24,3,128
22016,25,24,3,128
22017,25,24,3,128
22018,25,24,3,128
22019,25,24,3,128
22020,25,24,3,128
22021,25,24,3,128
22022,25,24,3,128
22023,25,24,3,128
22024,25,24,3,128
22025,25,24,3,128
22026,25,24,3,128
22027,25,24,3,128
22028,25,24,3,128
22029,25,24,3,128
22030,25,24,3,128
22031,25,24,3,128
22032,25,24,3,128
22033,25,24,3,128
22034,25,24,3,53
22035,25,145,2,128
22036,25,24,3,128
22037,25,24,3,128
22038,25,24,3,128
22039,25,24,3,128
22040,25,24,3,128
22041,25,24,3,128
22042,25,24,3,128
22043,25,24,3,128
22044,25,24,3,128
22045,25,24,3,128
22046,25,24,3,128
22047,25,24,3,128
22048,25,24,3,128
22049,25,24,3,128
22050,25,24,3,128
22051,25,24,3,128
22052,25,24,3,128
22053,25,24,3,128
22054,25,24,3,128
22055,25,24,3,128
22056,25,24,3,128
22057,25,24,3,128
22058,25,24,3,128
22059,25,24,3,128
22060,25,24,3,128
22061,25,24,3,128
22062,25,24,3,128
22063,25,24,3,128
22064,25,24,3,128
22065,25,24,3,128
22066,25,24,3,128
22067,25,24,3,128
22068,25,24,3,128
22069,25,24,3,128
22070,25,24,3,128
22071,25,24,3,128
22072,25,24,3,128
22073,25,24,3,128
22074,25,24,3,128
22075,25,24,3,128
22076,25,24,3,128
22077,25,24,3,128
22078,25,24,3,128
22079,25,24,3,128
22080,25,24,3,128
22081,25,24,3,128
22082,25,24,3,128
22083,25,24,3,128
22084,25,24,3,128
22085,25,24,3,128
22086,25,24,3,128
22087,25,24,3,128
22088,25,24,3,128
22089,25,24,3,128
22090,25,24,3,128
22091,25,24,3,128
22092,25,24,3,128
22093,25,24,3,128
22094,25,24,3,128
22095,25,24,3,128
22096,25,24,3,128
22097,25,24,3,128
22098,25,24,3,128
22099,25,24,3,128
22100,25,24,3,128
22101,25,24,3,128
22102,25,24,3,128
22103,25,24,3,128
22104,25,24,3,128
22105,25,24,3,128
22106,25,24,3,128
22107,25,24,3,128
22108,25,24,3,128
22109,25,24,3,128
22110,25,24,3,128
22111,25,24,3,128
22112,25,24,3,128
22113,25,24,3,128
22114,25,24,3,128
22115,25,24,3,128
22116,25,24,3,128
22117,25,24,3,128
22118,25,24,3,128
22119,25,24,3,128
22120,25,24,3,128
22121,25,24,3,128
22122,25,24,3,128
22123,25,24,3,128
22124,25,24,3,128
22125,25,24,3,128
22126,25,24,3,128
22127,25,24,3,128
22128,25,24,3,128
22129,25,24,3,128
22130,25,24,3,128
22131,25,24,3,128
22132,25,24,3,128
22133,25,24,3,128
22134,25,24,3,128
22135,25,24,3,128
22136,25,24,3,128
22137,25,24,3,128
22138,25,24,3,128
22139,25,24,3,128
22140,25,24,3,128
22141,25,24,3,128
22142,25,24,3,128
22143,25,24,3,128
22144,25,24,3,128
22145,25,24,3,128
22146,25,24,3,128
22147,25,24,3,128
22148,25,24,3,128
22149,25,24,3,128
22150,25,24,3,128
22151,25,24,3,128
22152,25,24,3,128
22153,25,24,3,128
22154,25,24,3,128
22155,25,24,3,128
22156,25,24,3,128
22157,25,24,3,128
22158,25,24,3,128
22159,25,24,3,128
22160,25,24,3,128
22161,25,24,3,128
22162,25,24,3,128
22163,25,24,3,128
22164,25,24,3,128
22165,25,24,3,128
22166,25,24,3,128
22167,25,24,3,128
22168,25,24,3,128
22169,25,24,3,128
22170,25,24,3,128
22171,25,24,3,128
22172,25,24,3,128
22173,25,24,3,128
22174,25,24,3,128
22175,25,24,3,128
22176,25,24,3,128
22177,25,24,3,128
22178,25,24,3,128
22179,25,24,3,128
22180,25,24,3,128
22181,25,24,3,128
22182,25,24,3,128
22183,25,24,3,128
22184,25,24,3,128
22185,25,24,3,128
22186,25,24,3,128
22187,25,24,3,128
22188,25,24,3,128
22189,25,24,3,128
22190,25,24,3,128
22191,25,24,3,128
22192,25,24,3,128
22193,25,24,3,128
22194,25,24,3,128
22195,25,24,3,128
22196,25,24,3,128
22197,25,24,3,128
22198,25,24,3,128
22199,25,24,3,128
22200,25,24,3,128
22201,25,24,3,128
22202,25,24,3,128
22203,25,24,3,128
22204,25,24,3,128
22205,25,24,3,128
22206,25,24,3,128
22207,25,24,3,128
22208,25,24,3,128
22209,25,24,3,128
22210,25,24,3,128
22211,25,24,3,128
22212,25,24,3,128
22213,25,24,3,128
22214,25,24,3,128
22215,25,24,3,128
22216,25,24,3,128
22217,25,24,3,128
22218,25,24,3,128
22219,25,24,3,128
22220,25,24,3,128
22221,25,24,3,128
22222,25,24,3,128
22223,25,24,3,128
22224,25,24,3,128
22225,25,24,3,128
22226,25,24,3,128
22227,25,24,3,128
22228,25,24,3,128
22229,25,24,3,128
22230,25,24,3,128
22231,25,24,3,128
22232,25,24,3,128
22233,25,24,3,128
22234,25,24,3,128
22235,25,24,3,128
22236,25,24,3,128
22237,25,24,3,128
22238,25,24,3,128
22239,25,24,3,128
22240,25,24,3,128
22241,25,24,3,128
22242,25,24,3,128
22243,25,24,3,128
22244,25,24,3,128
22245,25,24,3,128
22246,25,24,3,128
22247,25,24,3,128
22248,25,24,3,128
22249,25,24,3,128
22250,25,24,3,128
22251,25,24,3,128
22252,25,24,3,128
22253,25,24,3,128
22254,25,24,3,128
22255,25,24,3,128
22256,25,24,3,128
22257,25,24,3,128
22258,25,24,3,128
22259,25,24,3,128
22260,25,24,3,128
22261,25,24,3,128
22262,25,24,3,128
22263,25,24,3,128
22264,25,24,3,128
22265,25,24,3,128
22266,25,24,3,128
22267,25,24,3,128
22268,25,24,3,128
22269,25,24,3,128
22270,25,24,3,128
22271,25,24,3,128
22272,25,24,3,128
22273,25,24,3,128
22274,25,24,3,128
22275,25,24,3,128
22276,25,24,3,128
22277,25,24,3,128
22278,25,24,3,128
22279,25,24,3,128
22280,25,24,3,128
22281,25,24,3,128
22282,25,24,3,128
22283,25,24,3,128
22284,25,24,3,128
22285,25,24,3,128
22286,25,24,3,128
22287,25,24,3,128
22288,25,24,3,128
22289,25,24,3,128
22290,25,24,3,128
22291,25,24,3,128
22292,25,24,3,128
22293,25,24,3,128
22294,25,24,3,128
22295,25,24,3,128
22296,25,24,3,128
22297,25,24,3,128
22298,25,24,3,128
22299,25,24,3,128
22300,25,24,3,128
22301,25,24,3,128
22302,25,24,3,128
22303,25,24,3,128
22304,25,24,3,128
22305,25,24,3,128
22306,25,24,3,128
22307,25,24,3,128
22308,25,24,3,128
22309,25,24,3,128
22310,25,24,3,128
22311,25,24,3,128
22312,25,24,3,128
22313,25,24,3,128
22314,25,24,3,128
22315,25,24,3,128
22316,25,24,3,128
22317,25,24,3,128
22318,25,24,3,128
22319,25,24,3,128
22320,25,24,3,128
22321,25,24,3,128
22322,25,24,3,128
22323,25,24,3,128
22324,25,24,3,128
22325,25,24,3,128
22326,25,24,3,128
22327,25,24,3,128
22328,25,24,3,128
22329,25,24,3,128
22330,25,24,3,128
22331,25,24,3,128
22332,25,24,3,128
22333,25,24,3,128
22334,25,24,3,128
22335,25,24,3,128
22336,25,24,3,128
22337,25,24,3,128
22338,25,24,3,128
22339,25,24,3,128
22340,25,24,3,128
22341,25,24,3,128
22342,25,24,3,128
22343,25,24,3,128
22344,25,24,3,128
22345,25,24,3,128
22346,25,24,3,128
22347,25,24,3,128
22348,25,24,3,128
22349,25,24,3,128
22350,25,24,3,128
22351,25,24,3,128
22352,25,24,3,128
22353,25,24,3,128
22354,25,24,3,128
22355,25,24,3,128
22356,25,24,3,128
22357,25,24,3,128
22358,25,24,3,128
22359,25,24,3,128
22360,25,24,3,128
22361,25,24,3,128
22362,25,24,3,128
22363,25,24,3,128
22364,25,24,3,128
22365,25,24,3,128
22366,25,24,3,128
22367,25,24,3,128
22368,25,24,3,128
22369,25,24,3,128
22370,25,24,3,128
22371,25,24,3,128
22372,25,24,3,128
22373,25,24,3,128
22374,25,24,3,128
22375,25,24,3,128
22376,25,24,3,128
22377,25,24,3,128
22378,25,24,3,128
22379,25,24,3,128
22380,25,24,3,128
22381,25,24,3,128
22382,25,24,3,128
22383,25,24,3,128
22384,25,24,3,128
22385,25,24,3,128
22386,25,24,3,128
22387,25,24,3,128
22388,25,24,3,128
22389,25,24,3,128
22390,25,24,3,128
22391,25,24,3,128
22392,25,24,3,128
22393,25,24,3,128
22394,25,24,3,128
22395,25,24,3,128
22396,25,24,3,128
22397,25,24,3,128
22398,25,24,3,128
22399,25,24,3,128
22400,25,24,3,128
22401,25,24,3,128
22402,25,24,3,128
22403,25,24,3,128
22404,25,24,3,128
22405,25,24,3,128
22406,25,24,3,128
22407,25,24,3,128
22408,25,24,3,128
22409,25,24,3,128
22410,25,24,3,128
22411,25,24,3,128
22412,25,24,3,128
22413,25,24,3,128
22414,25,24,3,128
22415,25,24,3,128
22416,25,24,3,128
22417,25,24,3,128
22418,25,24,3,128
22419,25,24,3,128
22420,25,24,3,128
22421,25,24,3,128
22422,25,24,3,128
22423,25,24,3,128
22424,25,24,3,128
22425,25,24,3,128
22426,25,24,3,128
22427,25,24,3,128
22428,25,24,3,128
22429,25,24,3,128
22430,25,24,3,128
22431,25,24,3,128
22432,25,24,3,128
22433,25,24,3,128
22434,25,24,3,128
22435,25,24,3,128
22436,25,24,3,128
22437,25,24,5,128
22438,25,24,3,128
22439,25,165,3,128
22440,25,24,3,128
22441,25,24,3,128
22442,25,24,3,128
22443,25,24,3,128
22444,25,24,3,128
22445,25,24,3,128
22446,25,24,3,128
22447,25,24,3,128
22448,25,24,3,128
22449,25,24,3,128
22450,25,24,3,128
22451,25,24,3,128
22452,25,24,3,128
22453,25,24,3,128
22454,25,24,3,128
22455,25,24,3,128
22456,25,24,3,128
22457,25,24,3,128
22458,25,24,3,128
22459,25,24,3,128
22460,25,24,3,128
22461,25,24,3,128
22462,25,24,3,128
22463,25,24,3,128
22464,25,24,3,128
22465,25,24,3,128
22466,25,24,3,128
22467,25,24,3,128
22468,25,24,3,128
22469,25,24,3,128
22470,25,24,3,128
22471,25,24,3,128
22472,25,24,3,128
22473,25,24,3,128
22474,25,24,3,128
22475,25,24,3,128
22476,25,24,3,128
22477,25,24,3,128
22478,25,24,3,128
22479,25,24,3,128
22480,25,24,3,128
22481,25,24,3,128
22482,25,24,3,128
22483,25,24,3,128
22484,25,24,3,128
22485,25,24,3,128
22486,25,24,3,128
22487,25,24,3,128
22488,25,24,3,128
22489,25,24,3,128
22490,25,24,3,128
22491,25,24,3,128
22492,25,24,3,128
22493,25,24,3,128
22494,25,24,3,128
22495,25,24,3,128
22496,25,24,3,128
22497,25,24,3,128
22498,25,24,3,128
22499,25,24,3,128
22500,25,24,3,128
22501,25,24,3,128
22502,25,24,3,128
22503,25,24,3,128
22504,25,24,3,128
22505,25,24,3,128
22506,25,24,3,128
22507,25,24,3,128
22508,25,24,3,128
22509,25,24,3,128
22510,25,24,3,128
22511,25,24,3,128
22512,25,24,3,128
22513,25,24,3,128
22514,25,24,3,128
22515,25,24,3,128
22516,25,24,3,128
22517,25,24,3,128
22518,25,24,3,128
22519,25,24,3,128
22520,25,24,3,128
22521,25,24,3,128
22522,25,24,3,128
22523,25,24,3,128
22524,25,24,3,128
22525,25,24,3,128
22526,25,24,3,128
22527,25,24,3,128
22528,25,24,3,128
22529,25,24,3,128
22530,25,24,3,128
22531,25,24,3,128
22532,25,24,3,128
22533,25,24,3,128
22534,25,24,3,128
22535,25,24,3,128
22536,25,24,3,128
22537,25,24,3,128
22538,25,24,3,128
22539,25,24,3,128
22540,25,24,3,128
22541,25,24,3,128
22542,25,24,3,128
22543,25,24,3,128
22544,25,24,3,128
22545,25,24,3,128
22546,25,24,3,128
22547,25,24,3,128
22548,25,24,3,128
22549,25,24,3,128
22550,25,24,3,128
22551,25,24,3,128
22552,25,24,3,128
22553,25,24,3,128
22554,25,24,3,128
22555,25,24,3,128
22556,25,24,3,128
22557,25,24,3,128
22558,25,24,3,128
22559,25,24,3,128
22560,25,24,3,128
22561,25,24,3,128
22562,25,24,3,128
22563,25,24,3,128
22564,25,24,3,128
22565,25,24,3,128
22566,25,24,3,128
22567,25,24,3,128
22568,25,24,3,128
22569,25,24,3,128
22570,25,24,3,128
22571,25,24,3,128
22572,25,24,3,128
22573,25,24,3,128
22574,25,24,3,128
22575,25,24,3,128
22576,25,24,3,128
22577,25,24,3,128
22578,25,24,3,128
22579,25,24,3,128
22580,25,24,3,128
22581,25,24,3,128
22582,25,24,3,128
22583,25,24,3,128
22584,25,24,3,128
22585,25,24,3,128
22586,25,24,3,128
22587,25,24,3,128
22588,25,24,3,128
22589,25,24,3,128
22590,25,24,3,128
22591,25,24,3,128
22592,25,24,3,128
22593,25,24,3,128
22594,25,24,3,128
22595,25,24,3,128
22596,25,24,3,128
22597,25,24,3,128
22598,25,24,3,128
22599,25,24,3,128
22600,25,24,3,128
22601,25,24,3,128
22602,25,24,3,128
22603,25,24,3,128
22604,25,24,7,128
22605,25,24,3,128
22606,25,253,3,128
22607,25,24,3,128
22608,25,129,3,128
22609,25,24,3,128
22610,25,24,3,128
22611,25,24,3,128
22612,25,24,3,128
22613,25,24,3,128
22614,25,24,3,128
22615,25,24,3,128
22616,25,24,3,128
22617,25,24,3,128
22618,25,24,3,128
22619,25,24,3,128
22620,25,24,3,128
22621,25,24,3,128
22622,25,24,3,128
22623,25,24,3,128
22624,25,24,3,128
22625,25,24,3,128
22626,25,24,3,128
22627,25,24,3,128
22628,25,24,3,128
22629,25,24,3,128
22630,25,24,3,128
22631,25,24,3,128
22632,25,24,3,128
22633,25,24,3,128
22634,25,24,3,128
22635,25,24,3,128
22636,25,24,3,128
22637,25,24,3,128
22638,25,24,3,128
22639,25,24,3,128
22640,25,24,3,128
22641,25,24,3,128
22642,25,24,3,128
22643,25,24,3,128
22644,25,24,3,128
22645,25,24,3,128
22646,25,24,3,128
22647,25,24,3,128
22648,25,24,3,128
22649,25,24,3,128
22650,25,24,3,128
22651,25,24,3,128
22652,25,24,3,128
22653,25,24,3,128
22654,25,24,3,128
22655,25,24,3,128
22656,25,24,3,128
22657,25,24,3,128
22658,25,24,3,128
22659,25,24,3,128
22660,25,24,3,128
22661,25,24,3,128
22662,25,24,3,128
22663,25,24,3,128
22664,25,24,3,128
22665,25,24,3,128
22666,25,24,3,128
22667,25,24,3,128
22668,25,24,3,128
22669,25,24,3,128
22670,25,24,3,128
22671,25,24,3,128
22672,25,24,3,128
22673,25,24,3,128
22674,25,24,3,128
22675,25,24,3,128
22676,25,24,3,128
22677,25,24,3,128
22678,25,24,3,128
22679,25,24,3,128
22680,25,24,3,128
22681,25,24,3,128
22682,25,24,3,128
22683,25,24,3,128
22684,25,24,3,128
22685,25,24,3,128
22686,25,24,3,128
22687,25,24,3,128
22688,25,24,3,128
22689,25,24,3,128
22690,25,24,3,128
22691,25,24,3,128
22692,25,24,3,128
22693,25,24,3,128
22694,25,24,3,128
22695,25,24,3,128
22696,25,24,3,128
22697,25,24,3,128
22698,25,24,3,128
22699,25,24,3,128
22700,25,24,3,128
22701,25,24,3,128
22702,25,24,3,128
22703,25,24,3,128
22704,25,24,3,128
22705,25,24,3,128
22706,25,24,3,128
22707,25,24,3,128
22708,25,24,3,128
22709,25,24,3,128
22710,25,24,3,128
22711,25,24,3,128
22712,25,24,3,128
22713,25,24,3,128
22714,25,24,3,128
22715,25,24,3,128
22716,25,24,3,128
22717,25,24,3,128
22718,25,24,3,128
22719,25,24,3,128
22720,25,24,3,128
22721,25,24,3,128
22722,25,24,3,128
22723,25,24,3,128
22724,25,24,3,128
22725,25,24,3,128
22726,25,24,3,128
22727,25,24,3,128
22728,25,24,3,128
22729,25,24,3,128
22730,25,24,3,128
22731,25,24,3,128
22732,25,24,3,128
22733,25,24,3,128
22734,25,24,3,128
22735,25,24,3,128
22736,25,24,3,128
22737,25,24,3,128
22738,25,24,3,128
22739,25,24,3,128
22740,25,24,3,128
22741,25,24,3,128
22742,25,24,3,128
22743,25,24,3,128
22744,25,24,3,128
22745,25,24,3,128
22746,25,24,3,128
22747,25,24,3,128
22748,25,24,3,128
22749,25,24,3,128
22750,25,24,3,128
22751,25,24,3,128
22752,25,24,3,128
22753,25,24,3,128
22754,25,24,3,128
22755,25,24,3,128
22756,25,24,3,128
22757,25,24,3,128
22758,25,24,3,128
22759,25,24,3,128
22760,25,24,3,128
22761,25,24,3,128
22762,25,24,3,128
22763,25,24,3,128
22764,25,24,3,128
22765,25,24,3,128
22766,25,24,3,128
22767,25,24,3,128
22768,25,24,3,128
22769,25,24,3,128
22770,25,24,3,128
22771,25,24,3,128
22772,25,24,3,128
22773,25,24,3,128
22774,25,24,3,128
22775,25,24,3,128
22776,25,24,3,128
22777,25,24,3,128
22778,25,24,3,128
22779,25,24,3,128
22780,25,24,3,128
22781,25,24,3,128
22782,25,24,3,128
22783,25,24,3,128
22784,25,24,3,128
22785,25,24,3,128
22786,25,24,3,128
22787,25,24,3,128
22788,25,24,3,128
22789,25,24,3,128
22790,25,24,3,128
22791,25,24,3,128
22792,25,24,3,128
22793,25,24,3,128
22794,25,24,3,128
22795,25,24,3,128
22796,25,24,3,128
22797,25,24,3,128
22798,25,24,3,128
22799,25,24,3,128
22800,25,24,3,128
22801,25,24,3,128
22802,25,24,3,128
22803,25,24,3,128
22804,25,24,3,128
22805,25,24,3,128
22806,25,24,3,128
22807,25,24,3,128
22808,25,24,3,128
22809,25,24,3,128
22810,25,24,3,128
22811,25,24,3,128
22812,25,24,3,128
22813,25,24,3,128
22814,25,24,3,128
22815,25,24,3,128
22816,25,24,3,128
22817,25,24,3,128
22818,25,24,3,128
22819,25,24,3,128
22820,25,24,3,128
22821,25,24,3,128
22822,25,24,3,128
22823,25,24,3,128
22824,25,24,3,128
22825,25,24,3,128
22826,25,24,3,128
22827,25,24,3,128
22828,25,24,3,128
22829,25,24,3,128
22830,25,24,3,128
22831,25,24,3,128
22832,25,24,3,128
22833,25,24,3,128
22834,25,24,3,128
22835,25,24,3,128
22836,25,24,3,128
22837,25,24,3,128
22838,25,24,3,128
22839,25,24,3,128
22840,25,24,3,128
22841,25,24,3,128
22842,25,24,3,128
22843,25,24,3,128
22844,25,24,3,128
22845,25,24,3,128
22846,25,24,3,128
22847,25,24,3,128
22848,25,24,3,128
22849,25,24,3,128
22850,25,24,3,128
22851,25,24,3,128
22852,25,24,3,128
22853,25,24,3,128
22854,25,24,3,128
22855,25,24,3,128
22856,25,24,3,128
22857,25,24,3,128
22858,25,24,3,128
22859,25,24,3,128
22860,25,24,3,128
22861,25,24,3,128
22862,25,24,3,128
22863,25,24,3,128
22864,25,24,3,128
22865,25,24,3,128
22866,25,24,3,128
22867,25,24,3,128
22868,25,24,3,128
22869,25,24,3,128
22870,25,24,3,128
22871,25,24,3,128
22872,25,24,3,128
22873,25,24,3,128
22874,25,24,3,128
22875,25,24,3,128
22876,25,24,3,128
22877,25,24,3,128
22878,25,24,3,128
22879,25,24,3,128
22880,25,24,3,128
22881,25,24,3,128
22882,25,24,3,128
22883,25,24,3,128
22884,25,24,3,128
22885,25,24,3,128
22886,25,24,3,128
22887,25,24,3,128
22888,25,24,3,128
22889,25,24,3,128
22890,25,24,3,128
22891,25,24,3,128
22892,25,24,3,128
22893,25,24,3,128
22894,25,24,3,128
22895,25,24,3,128
22896,25,24,3,128
22897,25,24,3,128
22898,25,24,3,128
22899,25,24,3,128
22900,25,24,3,128
22901,25,24,3,128
22902,25,24,3,128
22903,25,24,3,128
22904,25,24,3,128
22905,25,24,3,128
22906,25,24,3,128
22907,25,24,3,128
22908,25,24,3,128
22909,25,24,3,128
22910,25,24,3,128
22911,25,24,3,128
22912,25,24,3,128
22913,25,24,3,128
22914,25,24,3,128
22915,25,24,3,128
22916,25,24,3,128
22917,25,24,3,128
22918,25,24,3,128
22919,25,24,3,128
22920,25,24,3,128
22921,25,24,3,128
22922,25,24,3,128
22923,25,24,3,128
22924,25,24,3,128
22925,25,24,3,128
22926,25,24,3,128
22927,25,24,3,128
22928,25,24,3,128
22929,25,24,3,128
22930,25,24,3,128
22931,25,24,3,128
22932,25,24,3,128
22933,25,24,3,128
22934,25,24,3,128
22935,25,24,3,128
22936,25,24,3,128
22937,25,24,3,128
22938,25,24,3,128
22939,25,24,3,128
22940,25,24,3,128
22941,25,24,3,128
22942,25,24,3,128
22943,25,24,3,128
22944,25,24,3,128
22945,25,24,3,128
22946,25,24,3,128
22947,25,24,3,128
22948,25,24,3,128
22949,25,24,3,128
22950,25,24,3,128
22951,25,24,3,128
22952,25,24,3,128
22953,25,24,3,128
22954,25,24,3,128
22955,25,24,3,128
22956,25,24,3,128
22957,25,24,3,128
22958,25,24,3,128
22959,25,24,3,128
22960,25,24,3,128
22961,25,24,3,128
22962,25,24,3,128
22963,25,24,3,128
22964,25,24,3,128
22965,25,24,3,128
22966,25,24,3,128
22967,25,24,3,128
22968,25,24,3,128
22969,25,24,3,128
22970,25,24,3,128
22971,25,24,3,128
22972,25,24,3,128
22973,25,24,3,128
22974,25,24,3,128
22975,25,24,3,128
22976,25,24,3,128
22977,25,24,3,128
22978,25,24,3,128
22979,25,24,3,128
22980,25,24,3,128
22981,25,24,3,128
22982,25,24,3,128
22983,25,24,3,128
22984,25,24,3,128
22985,25,24,3,128
22986,25,24,3,128
22987,25,24,3,128
22988,25,24,3,128
22989,25,24,3,128
22990,25,24,3,128
22991,25,24,3,128
22992,25,24,3,128
22993,25,24,3,128
22994,25,24,3,128
22995,25,24,3,128
22996,25,24,3,128
22997,25,24,3,128
22998,25,24,3,128
22999,25,24,3,128
23000,25,24,3,128
23001,25,24,3,128
23002,25,24,3,128
23003,25,24,3,128
23004,25,24,3,128
23005,25,24,3,128
23006,25,24,3,128
23007,25,24,3,128
23008,25,24,2,128
23009,25,24,3,128
23010,25,24,3,128
23011,25,24,3,128
23012,25,24,3,128
23013,25,24,3,128
23014,25,24,3,128
23015,25,24,3,128
23016,25,24,3,128
23017,25,24,3,128
23018,25,24,3,128
23019,25,24,3,128
23020,25,24,3,128
23021,25,24,3,128
23022,25,24,3,128
23023,25,24,3,128
23024,25,24,3,128
23025,25,24,3,128
23026,25,24,3,128
23027,25,24,3,128
23028,25,24,3,128
23029,25,24,3,128
23030,25,24,3,128
23031,25,24,3,128
23032,25,24,3,128
23033,25,24,3,128
23034,25,24,3,128
23035,25,24,3,128
23036,25,24,3,128
23037,25,24,3,128
23038,25,24,3,128
23039,25,24,3,128
23040,25,24,3,128
23041,25,24,3,128
23042,25,24,3,128
23043,25,24,3,128
23044,25,24,3,128
23045,25,24,3,128
23046,25,24,3,128
23047,25,24,3,128
23048,25,24,3,128
23049,25,24,3,128
23050,25,24,3,128
23051,25,24,3,128
23052,25,24,3,128
23053,25,24,3,128
23054,25,24,3,128
23055,25,24,3,128
23056,25,24,3,128
23057,25,24,3,128
23058,25,24,3,128
23059,25,24,3,128
23060,25,24,3,128
23061,25,24,3,128
23062,25,24,3,128
23063,25,24,3,128
23064,25,24,3,128
23065,25,24,3,128
23066,25,24,3,128
23067,25,24,3,128
23068,25,24,3,128
23069,25,24,3,128
23070,25,24,3,128
23071,25,24,3,128
23072,25,24,3,128
23073,25,24,3,128
23074,25,24,3,128
23075,25,24,3,128
23076,25,24,3,128
23077,25,24,3,128
23078,25,24,3,128
23079,25,24,3,128
23080,25,24,3,128
23081,25,24,3,128
23082,25,24,3,128
23083,25,24,3,128
23084,25,24,3,128
23085,25,24,3,128
23086,25,24,3,128
23087,25,24,3,128
23088,25,24,3,128
23089,25,24,3,128
23090,25,24,3,128
23091,25,24,3,128
23092,25,24,3,128
23093,25,24,3,128
23094,25,24,3,128
23095,25,24,3,128
23096,25,24,3,128
23097,25,24,3,128
23098,25,24,3,128
23099,25,24,3,128
23100,25,24,3,128
23101,25,24,3,128
23102,25,24,3,128
23103,25,24,3,128
23104,25,24,3,128
23105,25,24,3,128
23106,25,24,3,128
23107,25,24,3,128
23108,25,24,3,128
23109,25,24,3,128
23110,25,24,3,128
23111,25,24,3,128
23112,25,24,3,128
23113,25,24,3,128
23114,25,24,3,128
23115,25,24,3,128
23116,25,24,3,128
23117,25,24,3,128
23118,25,24,3,128
23119,25,24,3,128
23120,25,24,3,128
23121,25,24,3,128
23122,25,24,3,128
23123,25,24,3,128
23124,25,24,3,128
23125,25,24,3,128
23126,25,24,3,128
23127,25,24,3,128
23128,25,24,3,128
23129,25,24,3,128
23130,25,24,3,128
23131,25,24,3,128
23132,25,24,3,128
23133,25,24,3,128
23134,25,24,3,128
23135,25,24,3,128
23136,25,24,3,128
23137,25,24,3,128
23138,25,24,3,128
23139,25,24,3,128
23140,25,24,3,128
23141,25,24,3,128
23142,25,24,3,128
23143,25,24,3,128
23144,25,24,3,128
23145,25,24,3,128
23146,25,24,3,128
23147,25,24,3,128
23148,25,24,3,128
23149,25,24,3,128
23150,25,24,3,128
23151,25,24,3,128
23152,25,24,3,128
23153,25,24,3,128
23154,25,24,3,128
23155,25,24,3,128
23156,25,24,3,128
23157,25,24,3,128
23158,25,24,3,128
23159,25,24,3,128
23160,25,24,3,128
23161,25,24,3,128
23162,25,24,3,128
23163,25,24,3,128
23164,25,24,3,128
23165,25,24,3,128
23166,25,24,3,128
23167,25,24,3,128
23168,25,24,3,128
23169,25,24,3,128
23170,25,24,3,128
23171,25,24,3,128
23172,25,24,3,128
23173,25,24,3,128
23174,25,24,3,128
23175,25,24,3,128
23176,25,24,3,128
23177,25,24,3,128
23178,25,24,3,128
23179,25,24,3,128
23180,25,24,3,128
23181,25,24,3,128
23182,25,24,3,128
23183,25,24,3,128
23184,25,24,3,128
23185,25,24,3,128
23186,25,24,3,128
23187,25,24,3,128
23188,25,24,3,128
23189,25,24,3,128
23190,25,24,3,128
23191,25,24,3,128
23192,25,24,3,128
23193,25,24,3,128
23194,25,24,3,128
23195,25,24,3,128
23196,25,24,3,128
23197,25,24,3,128
23198,25,24,3,128
23199,25,24,3,128
23200,25,24,3,128
23201,25,24,3,128
23202,25,24,3,128
23203,25,24,3,128
23204,25,24,3,128
23205,25,24,3,128
23206,25,24,3,128
23207,25,24,3,128
23208,25,24,3,128
23209,25,24,3,128
23210,25,24,3,128
23211,25,24,3,128
23212,25,24,3,128
23213,25,24,3,128
23214,25,24,3,128
23215,25,24,3,128
23216,25,24,3,128
23217,25,24,3,128
23218,25,24,3,128
23219,25,24,3,128
