,MCS,TBS,SegmentsNumber,PacketSize
9892,20,24,3,75
9893,20,24,3,76
9894,20,24,3,75
9895,20,24,4,81
9896,20,24,4,82
9897,20,24,3,79
9898,20,24,3,60
9899,20,24,3,79
9900,20,24,3,60
9901,20,24,3,61
9902,20,24,3,58
9903,20,24,4,81
9904,20,24,3,76
9905,20,24,3,55
9906,20,24,3,72
9907,20,24,3,75
9908,20,106,3,76
9909,20,24,3,72
9910,20,24,3,57
9911,20,24,3,65
9912,20,24,3,60
9913,20,24,3,76
9914,20,24,3,70
9915,20,24,3,75
9916,20,24,3,77
9917,20,24,3,64
9918,20,24,3,63
9919,20,24,3,65
9920,20,116,3,74
9921,20,24,3,71
9922,20,24,3,63
9923,20,24,3,74
9924,20,24,4,82
9925,20,24,3,62
9926,20,24,3,76
9927,20,24,3,59
9928,20,24,4,82
9929,20,24,3,78
9930,20,24,3,67
9931,20,24,3,80
9932,20,24,3,80
9933,20,24,4,82
9934,20,116,4,86
9935,20,24,3,80
9936,20,24,3,55
9937,20,24,3,70
9938,20,24,3,78
9939,20,24,3,73
9940,20,24,4,83
9941,20,24,3,61
9942,20,24,3,75
9943,20,24,3,74
9944,20,24,3,76
9945,20,24,3,73
9946,20,24,3,72
9947,20,24,3,68
9948,20,24,3,60
9949,20,24,3,74
9950,20,24,3,63
9951,20,24,3,73
9952,20,24,3,76
9953,20,24,3,76
9954,20,24,3,74
9955,20,24,3,65
9956,20,24,3,74
9957,20,24,3,75
9958,20,24,3,63
9959,20,106,3,78
9960,20,24,3,78
9961,20,24,3,77
9962,20,24,3,77
9963,20,24,3,59
9964,20,24,3,77
9965,20,24,3,56
9966,20,24,3,69
9967,20,24,3,75
9968,20,24,3,77
9969,20,24,3,79
9970,20,24,3,62
9971,20,24,3,79
9972,20,24,3,68
9973,18,24,4,81
9974,19,24,4,84
9975,19,24,3,65
9976,19,24,3,60
9977,20,24,3,77
9978,20,24,3,79
9979,20,24,3,77
9980,20,116,3,58
9981,20,24,3,75
9982,20,24,3,71
9983,20,24,3,63
9984,20,24,3,80
9985,20,24,3,75
9986,20,24,4,83
9987,20,24,3,55
9988,20,24,3,72
9989,20,24,3,59
9990,20,24,3,80
9991,20,24,3,64
9992,20,24,3,62
9993,20,24,3,73
9994,20,24,3,77
9995,20,24,3,75
9996,20,24,3,61
9997,20,24,3,66
9998,20,24,3,67
9999,20,24,3,78
10000,20,24,3,62
10001,20,24,3,61
10002,20,24,3,77
10003,20,116,3,76
10004,20,24,3,78
10005,20,24,3,74
10006,20,24,3,71
10007,20,24,3,63
10008,20,24,3,76
10009,20,24,3,77
10010,20,24,3,76
10011,20,24,3,73
10012,20,24,3,78
10013,20,24,3,59
10014,20,24,3,72
10015,20,24,3,76
10016,20,24,4,81
10017,20,24,3,64
10018,20,24,3,67
10019,20,24,3,73
10020,20,24,3,66
10021,20,24,3,78
10022,20,24,3,71
10023,20,24,3,56
10024,20,24,3,58
10025,20,24,3,66
10026,20,24,3,79
10027,20,24,3,59
10028,20,24,3,73
10029,20,24,3,70
10030,20,24,3,77
10031,20,24,3,78
10032,20,24,3,74
10033,20,24,3,58
10034,20,24,4,81
10035,20,116,3,74
10036,20,24,3,75
10037,20,24,3,79
10038,20,24,4,81
10039,20,24,3,73
10040,20,24,3,65
10041,20,24,3,77
10042,20,24,3,80
10043,20,24,4,83
10044,20,24,3,76
10045,20,24,3,74
10046,20,24,3,53
10047,20,116,3,80
10048,20,24,3,76
10049,20,24,3,68
10050,20,24,3,74
10051,20,24,3,77
10052,20,24,3,80
10053,20,24,3,59
10054,20,116,3,60
10055,20,24,3,64
10056,20,24,4,81
10057,20,24,3,73
10058,20,24,3,80
10059,20,24,3,77
10060,20,24,3,59
10061,20,24,3,75
10062,20,116,3,70
10063,20,24,3,66
10064,20,24,3,79
10065,20,24,3,62
10066,20,24,3,74
10067,20,24,4,81
10068,20,24,3,78
10069,20,24,3,75
10070,20,24,3,71
10071,20,24,3,72
10072,20,24,3,78
10073,20,24,3,60
10074,20,24,3,72
10075,20,24,3,76
10076,20,24,3,71
10077,20,24,4,83
10078,20,24,3,66
10079,20,24,3,60
10080,20,24,3,63
10081,20,24,3,78
10082,20,24,3,76
10083,20,24,3,69
10084,20,24,3,75
10085,20,24,3,53
10086,20,24,3,61
10087,20,24,3,76
10088,20,24,3,78
10089,20,24,3,64
10090,20,24,3,78
10091,20,24,3,70
10092,20,24,3,69
10093,20,24,3,80
10094,20,24,3,79
10095,20,24,3,63
10096,20,24,3,77
10097,20,24,3,78
10098,20,24,3,75
10099,20,24,3,76
10100,20,24,3,60
10101,20,24,4,83
10102,20,24,3,64
10103,20,24,4,83
10104,20,24,3,77
10105,20,24,3,79
10106,20,24,3,78
10107,20,24,3,60
10108,20,24,4,81
10109,20,24,3,76
10110,20,24,3,72
10111,20,24,3,76
10112,20,24,3,73
10113,20,24,3,78
10114,20,24,3,77
10115,20,24,3,76
10116,20,24,3,66
10117,20,24,3,62
10118,20,24,3,77
10119,20,24,3,79
10120,20,24,3,62
10121,20,24,3,62
10122,20,24,3,76
10123,20,24,3,74
10124,20,24,3,79
10125,20,24,3,80
10126,20,24,3,63
10127,20,24,3,77
10128,20,24,4,81
10129,20,24,3,72
10130,20,24,3,68
10131,20,24,3,68
10132,20,24,3,78
10133,20,24,3,61
10134,20,24,3,71
10135,20,24,3,76
10136,20,24,3,50
10137,20,24,3,64
10138,20,24,3,61
10139,20,24,3,75
10140,20,24,3,79
10141,20,24,3,62
10142,20,24,3,74
10143,20,24,3,64
10144,20,24,3,66
10145,20,24,3,72
10146,20,24,4,85
10147,20,24,3,73
10148,20,24,3,62
10149,20,24,3,79
10150,20,24,4,81
10151,20,24,3,79
10152,20,24,3,61
10153,20,24,4,81
10154,20,24,3,75
10155,20,24,3,57
10156,20,24,3,65
10157,20,24,3,65
10158,20,24,3,74
10159,20,24,3,63
10160,20,116,3,64
10161,20,24,3,76
10162,20,24,3,56
10163,20,24,3,63
10164,20,24,3,76
10165,20,24,3,65
10166,20,24,3,73
10167,20,24,3,74
10168,20,24,4,83
10169,20,24,4,83
10170,20,24,3,74
10171,20,24,3,75
10172,20,24,3,56
10173,20,24,3,70
10174,20,24,3,71
10175,20,24,3,80
10176,20,24,4,81
10177,20,24,3,58
10178,20,24,3,64
10179,20,24,3,54
10180,20,24,3,76
10181,20,24,3,69
10182,20,24,3,74
10183,20,24,3,63
10184,20,24,3,64
10185,20,24,3,80
10186,20,24,3,59
10187,20,24,3,68
10188,20,24,3,79
10189,20,24,3,72
10190,20,24,4,81
10191,20,24,3,60
10192,20,24,4,82
10193,20,24,3,69
10194,20,24,3,62
10195,20,24,3,71
10196,20,24,3,79
10197,20,24,3,79
10198,20,116,3,70
10199,20,24,3,75
10200,20,24,3,71
10201,20,24,3,63
10202,20,24,3,77
10203,20,116,3,79
10204,20,24,4,81
10205,20,24,3,77
10206,20,24,3,57
10207,20,24,3,77
10208,20,24,4,81
10209,20,24,3,76
10210,20,24,3,73
10211,20,24,3,80
10212,20,24,3,78
10213,20,24,3,78
10214,20,24,3,79
10215,20,116,3,65
10216,20,24,3,72
10217,20,24,3,79
10218,20,24,3,64
10219,20,24,3,76
10220,20,24,3,77
10221,20,24,3,53
10222,20,24,3,80
10223,20,24,3,74
10224,20,24,3,75
10225,20,24,3,76
10226,20,24,3,78
10227,20,24,3,80
10228,20,24,3,78
10229,20,24,3,79
10230,20,24,3,80
10231,20,24,3,73
10232,20,24,3,63
10233,20,24,3,75
10234,20,24,3,72
10235,20,24,3,79
10236,20,24,3,65
10237,20,24,3,64
10238,20,24,3,78
10239,20,24,3,76
10240,20,24,3,75
10241,20,24,3,56
10242,20,24,3,71
10243,20,24,3,61
10244,20,24,3,71
10245,20,24,4,82
10246,20,24,3,76
10247,20,24,3,54
10248,20,24,3,59
10249,20,24,3,68
10250,20,24,3,59
10251,20,24,3,59
10252,20,24,3,72
10253,20,24,3,77
10254,20,24,3,71
10255,20,24,3,63
10256,20,24,3,79
10257,20,24,3,75
10258,20,116,3,76
10259,20,24,3,59
10260,20,24,3,53
10261,20,24,3,77
10262,20,24,3,78
10263,20,24,4,81
10264,20,24,3,78
10265,20,24,3,65
10266,20,24,3,57
10267,20,24,3,67
10268,20,24,3,79
10269,20,24,3,58
10270,20,24,3,58
10271,20,24,3,78
10272,20,24,4,81
10273,20,24,3,75
10274,20,24,3,77
10275,20,24,3,56
10276,20,24,3,62
10277,20,24,3,69
10278,20,24,3,66
10279,20,24,3,77
10280,20,24,3,78
10281,20,24,3,72
10282,20,24,3,67
10283,20,24,3,70
10284,20,24,3,68
10285,20,24,3,74
10286,20,24,3,63
10287,20,24,3,76
10288,20,24,4,83
10289,20,24,3,79
10290,20,24,3,70
10291,20,24,3,72
10292,20,24,3,78
10293,20,24,3,78
10294,20,24,3,64
10295,20,116,3,79
10296,20,24,3,57
10297,20,24,3,80
10298,20,24,3,63
10299,20,24,3,68
10300,20,24,3,59
10301,20,24,4,82
10302,20,24,3,75
10303,20,24,3,61
10304,20,24,3,78
10305,20,24,3,79
10306,20,24,3,78
10307,20,24,3,62
10308,20,24,4,83
10309,20,24,3,75
10310,20,24,3,75
10311,20,24,3,66
10312,20,24,3,78
10313,20,24,3,60
10314,20,24,3,65
10315,20,24,4,81
10316,20,24,3,74
10317,20,24,3,76
10318,20,24,3,59
10319,20,24,3,79
10320,20,24,3,79
10321,20,24,3,66
10322,20,24,3,59
10323,20,24,3,67
10324,20,24,3,73
10325,20,24,3,59
10326,20,24,3,71
10327,20,24,3,75
10328,20,24,4,81
10329,20,24,3,79
10330,20,24,4,82
10331,20,24,3,79
10332,20,24,3,59
10333,20,24,3,70
10334,20,24,3,66
10335,20,24,3,71
10336,20,24,3,79
10337,20,24,3,79
10338,20,24,4,82
10339,20,24,3,78
10340,20,116,3,71
10341,20,24,3,59
10342,20,24,3,59
10343,20,24,3,80
10344,20,24,3,64
10345,20,24,3,78
10346,20,24,3,75
10347,20,24,4,81
10348,20,24,3,74
10349,20,24,3,73
10350,20,24,3,62
10351,20,24,3,65
10352,20,116,3,58
10353,20,24,3,76
10354,20,24,3,79
10355,20,24,3,60
10356,20,24,3,66
10357,20,24,3,67
10358,20,24,4,82
10359,20,24,3,77
10360,20,24,3,55
10361,20,24,3,57
10362,20,24,3,66
10363,20,24,3,77
10364,20,24,3,80
10365,20,24,3,75
10366,20,24,3,62
10367,20,24,3,76
10368,20,24,3,56
10369,20,24,3,68
10370,20,24,3,58
10371,20,24,3,64
10372,20,24,4,81
10373,20,24,3,79
10374,20,24,3,65
10375,20,24,3,78
10376,20,24,3,74
10377,20,24,3,69
10378,20,24,3,75
10379,20,24,3,65
10380,20,24,4,83
10381,20,24,3,73
10382,20,24,3,67
10383,20,24,3,73
10384,20,24,3,64
10385,20,24,3,77
10386,20,24,3,75
10387,20,24,3,76
10388,20,24,3,63
10389,20,24,4,84
10390,20,116,3,77
10391,20,24,3,63
10392,20,24,4,84
10393,20,24,3,62
10394,20,24,4,82
10395,20,24,3,61
10396,20,24,3,74
10397,20,24,3,74
10398,20,24,4,81
10399,20,24,3,74
10400,20,24,3,57
10401,20,24,3,79
10402,20,24,3,75
10403,20,24,4,83
10404,20,24,4,84
10405,20,24,3,79
10406,20,24,3,59
10407,20,24,3,78
10408,20,24,3,78
10409,20,24,3,77
10410,20,24,3,62
10411,20,24,3,80
10412,20,24,3,78
10413,20,24,3,64
10414,20,24,3,79
10415,20,63,2,64
10416,20,24,3,74
10417,20,24,3,74
10418,20,24,3,74
10419,20,24,3,73
10420,20,24,3,78
10421,20,24,3,78
10422,20,24,3,72
10423,20,24,3,60
10424,20,24,3,77
10425,20,24,3,80
10426,20,24,4,85
10427,20,24,3,71
10428,20,24,3,75
10429,20,24,3,65
10430,20,24,3,77
10431,20,24,3,65
10432,20,24,3,59
10433,20,24,3,73
10434,20,24,3,63
10435,20,24,4,83
10436,20,24,3,74
10437,20,24,3,62
10438,20,24,3,77
10439,20,24,3,78
10440,20,24,3,65
10441,20,24,3,74
10442,20,24,3,63
10443,20,24,3,69
10444,20,24,3,59
10445,20,24,3,64
10446,20,116,3,75
10447,20,24,3,66
10448,20,24,3,62
10449,20,24,3,79
10450,20,24,4,81
10451,20,24,3,78
10452,20,24,3,59
10453,20,24,3,76
10454,20,24,3,71
10455,20,24,3,73
10456,20,24,3,56
10457,20,24,3,76
10458,20,24,3,62
10459,20,24,4,83
10460,20,116,3,62
10461,20,24,3,75
10462,20,24,3,77
10463,20,24,3,54
10464,20,24,3,62
10465,20,24,3,78
10466,20,24,3,64
10467,20,24,3,64
10468,20,24,3,80
10469,20,24,3,73
10470,20,24,3,55
10471,20,24,3,65
10472,20,24,3,76
10473,20,24,3,75
10474,20,24,3,78
10475,20,24,3,62
10476,20,24,3,77
10477,20,24,3,76
10478,20,24,3,62
10479,20,24,3,75
10480,20,24,3,72
10481,20,24,3,74
10482,20,24,3,80
10483,20,24,3,60
10484,20,24,3,79
10485,20,24,3,58
10486,20,24,3,78
10487,20,24,4,82
10488,20,24,3,65
10489,20,24,4,83
10490,20,24,3,61
10491,20,24,3,78
10492,20,24,3,60
10493,20,24,3,79
10494,20,24,3,72
10495,20,24,4,81
10496,20,24,3,78
10497,20,24,3,75
10498,20,116,3,76
10499,20,24,4,84
10500,20,24,3,60
10501,20,24,3,68
10502,20,24,3,75
10503,20,24,3,78
10504,20,24,3,68
10505,20,24,3,70
10506,20,24,3,65
10507,20,24,3,78
10508,20,24,3,76
10509,20,24,3,74
10510,20,116,3,74
10511,20,24,3,74
10512,20,24,4,81
10513,20,24,4,81
10514,20,24,3,64
10515,20,24,3,76
10516,20,24,3,76
10517,20,24,3,73
10518,20,24,4,86
10519,20,24,3,63
10520,20,24,4,82
10521,20,24,3,72
10522,20,24,3,66
10523,20,24,3,76
10524,20,24,3,75
10525,20,24,3,62
10526,20,24,3,63
10527,20,24,4,82
10528,20,24,3,74
10529,20,24,3,75
10530,20,24,3,77
10531,20,24,3,72
10532,20,24,3,60
10533,20,24,3,71
10534,20,116,3,75
10535,20,24,3,73
10536,20,24,3,56
10537,20,24,3,75
10538,20,24,3,63
10539,20,24,3,80
10540,20,24,3,72
10541,20,24,3,75
10542,20,24,4,84
10543,20,24,3,72
10544,20,24,3,78
10545,20,24,4,82
10546,20,24,3,74
10547,20,24,3,72
10548,20,24,3,65
10549,20,24,3,76
10550,20,24,3,72
10551,20,24,3,73
10552,20,24,3,79
10553,20,24,3,80
10554,20,24,3,64
10555,20,24,3,73
10556,20,24,3,73
10557,20,24,4,83
10558,20,24,3,80
10559,20,24,3,72
10560,20,24,3,63
10561,20,24,1,65
10562,20,24,3,60
10563,20,24,3,59
10564,20,24,3,75
10565,20,24,3,77
10566,20,24,3,73
10567,20,24,3,77
10568,20,24,3,75
10569,20,24,3,63
10570,20,24,3,77
10571,20,24,3,78
10572,20,24,3,77
10573,20,24,3,76
10574,20,24,3,56
10575,20,24,3,62
10576,20,24,3,77
10577,20,24,3,78
10578,20,116,3,72
10579,20,24,4,82
10580,20,24,4,86
10581,20,24,3,67
10582,20,24,3,57
10583,20,24,3,53
10584,20,24,3,72
10585,20,24,3,80
10586,9,24,3,67
10587,10,24,4,74
10588,10,24,4,81
10589,10,24,4,81
10590,11,24,4,75
10591,11,24,4,78
10592,11,24,5,84
10593,12,24,4,60
10594,12,24,5,65
10595,13,24,4,70
10596,13,24,4,75
10597,13,24,4,74
10598,14,24,4,58
10599,14,116,3,70
10600,15,24,4,73
10601,15,24,4,82
10602,15,24,4,82
10603,16,24,4,78
10604,16,24,3,65
10605,16,24,4,66
10606,17,24,4,79
10607,17,24,3,61
10608,17,24,4,80
10609,18,24,3,62
10610,18,24,3,67
10611,18,24,4,79
10612,19,24,4,81
10613,19,24,4,75
10614,19,24,4,82
10615,20,24,3,59
10616,20,24,3,58
10617,20,24,3,74
10618,20,24,3,80
10619,20,24,3,77
10620,20,24,3,57
10621,20,24,3,64
10622,20,24,4,82
10623,20,116,3,78
10624,20,24,3,75
10625,20,24,4,83
10626,20,24,4,84
10627,20,24,3,76
10628,20,24,3,67
10629,20,24,3,74
10630,20,24,3,60
10631,20,24,3,76
10632,20,24,3,69
10633,20,24,3,62
10634,20,24,3,75
10635,20,24,3,75
10636,20,24,3,77
10637,20,116,3,77
10638,20,24,3,71
10639,20,24,3,74
10640,20,24,4,84
10641,20,24,3,59
10642,20,24,3,67
10643,20,24,3,61
10644,20,24,3,80
10645,20,24,3,76
10646,20,24,3,66
10647,20,24,3,61
10648,20,24,3,78
10649,20,116,3,63
10650,20,24,3,75
10651,20,24,3,78
10652,20,24,3,68
10653,20,24,3,77
10654,20,24,3,80
10655,20,24,3,79
10656,20,24,3,70
10657,20,24,3,64
10658,20,24,3,62
10659,20,116,4,83
10660,20,24,3,72
10661,20,24,3,66
10662,20,24,3,78
10663,20,24,4,83
10664,20,24,3,76
10665,20,24,3,58
10666,20,24,3,74
10667,20,24,3,53
10668,20,24,3,73
10669,20,24,3,60
10670,20,24,3,64
10671,20,116,3,80
10672,20,24,3,73
10673,20,24,3,59
10674,20,24,3,77
10675,20,24,3,59
10676,20,24,3,80
10677,20,24,3,78
10678,20,24,3,58
10679,20,24,3,65
10680,20,24,3,71
10681,20,24,3,74
10682,20,24,3,71
10683,20,24,3,77
10684,20,24,3,77
10685,20,24,3,74
10686,20,24,3,55
10687,20,24,3,65
10688,20,24,3,64
10689,20,24,3,78
10690,20,24,3,61
10691,20,24,3,68
10692,20,24,3,79
10693,20,24,3,72
10694,20,24,3,77
10695,20,116,4,82
10696,20,24,3,80
10697,20,24,3,53
10698,20,24,3,52
10699,20,24,3,80
10700,20,24,3,78
10701,20,24,3,71
10702,20,24,3,79
10703,20,24,3,62
10704,20,24,4,81
10705,20,24,3,77
10706,20,24,3,62
10707,20,24,4,81
10708,20,24,3,56
10709,20,24,3,54
10710,20,24,4,82
10711,20,24,3,71
10712,20,24,3,78
10713,20,24,3,80
10714,20,24,3,66
10715,20,24,3,79
10716,20,24,3,55
10717,20,24,3,63
10718,20,24,3,56
10719,20,24,3,80
10720,20,24,3,59
10721,20,24,3,76
10722,20,24,3,72
10723,20,24,3,79
10724,20,24,3,61
10725,20,24,3,79
10726,20,24,3,80
10727,20,24,4,82
10728,20,24,3,63
10729,20,116,3,62
10730,20,24,3,70
10731,20,24,3,77
10732,20,24,3,57
10733,20,24,3,65
10734,20,24,3,63
10735,20,24,3,59
10736,20,24,3,56
10737,20,24,3,59
10738,20,24,4,81
10739,20,24,3,76
10740,20,24,3,74
10741,20,24,3,59
10742,20,24,3,67
10743,20,24,4,82
10744,20,24,3,79
10745,20,24,3,59
10746,20,24,3,76
10747,20,24,3,80
10748,20,24,3,70
10749,20,24,3,60
10750,20,24,3,80
10751,20,24,3,73
10752,20,24,3,56
10753,20,24,3,71
10754,20,24,3,78
10755,20,24,4,81
10756,20,24,3,75
10757,20,24,3,75
10758,20,24,3,61
10759,20,24,3,63
10760,20,24,3,76
10761,20,24,3,80
10762,20,24,3,60
10763,20,24,3,77
10764,20,24,3,61
10765,20,24,3,62
10766,20,24,3,66
10767,20,24,3,74
10768,20,24,3,77
10769,20,24,3,69
10770,20,24,3,75
10771,20,24,3,73
10772,20,24,3,74
10773,20,24,3,72
10774,20,24,3,79
10775,20,24,3,74
10776,20,24,3,75
10777,20,24,3,65
10778,20,24,3,77
10779,20,24,3,72
10780,20,24,3,74
10781,20,24,3,73
10782,20,24,3,68
10783,20,24,3,75
10784,20,24,3,80
10785,20,24,3,64
10786,20,24,3,73
10787,20,24,3,64
10788,20,24,3,79
10789,20,24,3,76
10790,20,24,3,79
10791,20,24,4,82
10792,20,24,3,73
10793,20,24,3,73
10794,20,24,3,75
10795,20,24,3,61
10796,20,24,3,60
10797,20,24,3,76
10798,20,24,3,59
10799,20,24,3,77
10800,20,24,4,85
10801,20,24,3,76
10802,20,24,3,76
10803,20,24,3,78
10804,20,24,3,77
10805,20,24,3,75
10806,20,24,3,77
10807,20,24,3,76
10808,20,24,3,65
10809,20,24,3,78
10810,20,24,3,75
10811,20,24,3,77
10812,20,24,3,65
10813,20,24,4,83
10814,20,24,3,80
10815,20,24,3,64
10816,20,24,3,78
10817,20,24,3,78
10818,20,24,3,58
10819,20,24,3,77
10820,20,24,3,79
10821,20,24,3,68
10822,20,24,3,63
10823,20,24,3,79
10824,20,24,3,55
10825,20,24,3,59
10826,20,24,3,63
10827,20,24,4,83
10828,20,24,3,77
10829,20,24,3,80
10830,20,24,3,78
10831,20,24,3,61
10832,20,24,3,74
10833,20,24,3,69
10834,20,24,3,77
10835,20,24,3,77
10836,20,24,3,62
10837,20,24,3,77
10838,20,24,3,63
10839,20,24,3,57
10840,20,24,3,79
10841,20,24,3,64
10842,20,24,3,79
10843,20,24,3,78
10844,20,24,3,75
10845,20,24,3,56
10846,20,24,3,63
10847,20,24,4,81
10848,20,24,3,78
10849,20,24,4,87
10850,20,24,3,75
10851,20,24,3,79
10852,20,24,3,74
10853,20,24,3,80
10854,20,24,3,77
10855,20,24,4,81
10856,20,24,3,67
10857,20,24,3,57
10858,20,24,3,63
10859,20,24,3,68
10860,20,24,3,71
10861,20,24,3,60
10862,20,24,3,69
10863,20,24,3,58
10864,20,24,3,74
10865,20,24,3,72
10866,20,24,3,73
10867,20,24,3,77
10868,20,24,3,74
10869,20,24,3,74
10870,20,24,3,67
10871,20,24,3,52
10872,20,24,3,71
10873,20,24,3,76
10874,20,24,3,77
10875,20,24,4,82
10876,20,24,3,61
10877,20,24,3,75
10878,20,24,3,76
10879,20,24,3,61
10880,20,24,3,61
10881,20,24,3,80
10882,20,24,3,62
10883,20,24,3,73
10884,20,24,3,79
10885,20,24,3,77
10886,20,24,3,78
10887,20,24,3,75
10888,20,24,3,75
10889,20,24,3,77
10890,20,24,3,61
10891,20,24,4,84
10892,20,24,3,66
10893,20,24,3,75
10894,20,24,3,71
10895,20,24,4,84
10896,20,24,3,69
10897,20,24,3,79
10898,20,24,3,54
10899,20,24,3,78
10900,20,24,3,64
10901,20,24,3,60
10902,20,24,3,64
10903,20,24,3,79
10904,20,24,3,55
10905,20,24,3,77
10906,20,24,3,74
10907,20,24,3,79
10908,20,24,3,72
10909,20,24,4,82
10910,20,24,3,75
10911,20,24,3,76
10912,20,24,3,77
10913,20,24,3,71
10914,20,24,3,70
10915,20,24,3,75
10916,20,24,3,79
10917,20,24,3,54
10918,20,24,3,74
10919,20,24,3,76
10920,20,24,3,58
10921,20,24,3,78
10922,20,24,4,82
10923,20,24,3,69
10924,20,24,4,82
10925,20,24,3,54
10926,20,24,3,76
10927,20,76,2,67
10928,20,24,3,79
10929,20,24,4,85
10930,20,24,3,65
10931,20,24,3,67
10932,20,24,3,75
10933,20,24,3,75
10934,20,24,3,58
10935,20,24,4,84
10936,20,24,3,76
10937,20,24,3,76
10938,20,24,3,77
10939,20,24,3,74
10940,20,24,3,54
10941,20,24,3,77
10942,20,24,3,79
10943,20,24,3,74
10944,20,24,3,63
10945,20,24,3,73
10946,20,24,4,82
10947,20,24,3,67
10948,20,24,3,78
10949,20,24,3,64
10950,20,24,3,71
10951,20,24,3,74
10952,20,24,3,61
10953,20,24,3,67
10954,20,24,4,84
10955,20,24,3,75
10956,20,24,4,82
10957,20,24,3,77
10958,20,24,3,54
10959,20,24,3,72
10960,20,24,3,78
10961,20,24,3,77
10962,20,24,3,75
10963,20,24,3,79
10964,20,24,3,64
10965,20,24,3,80
10966,20,24,3,60
10967,20,24,3,68
10968,20,24,3,77
10969,20,24,3,76
10970,20,24,3,76
10971,20,24,4,84
10972,20,24,3,59
10973,20,24,3,80
10974,20,24,3,76
10975,20,24,4,84
10976,20,24,3,80
10977,20,24,3,61
10978,20,24,3,79
10979,20,24,3,56
10980,20,24,3,74
10981,20,24,3,71
10982,20,24,3,66
10983,20,24,3,75
10984,20,24,3,67
10985,20,24,3,61
10986,20,24,3,62
10987,20,24,3,76
10988,20,24,3,75
10989,20,24,4,86
10990,20,24,3,59
10991,20,24,3,77
10992,20,24,3,80
10993,20,24,3,58
10994,20,24,3,80
10995,20,24,3,67
10996,20,24,3,54
10997,20,24,3,76
10998,20,24,3,65
10999,20,24,3,76
11000,20,24,3,79
11001,20,24,3,57
11002,20,24,3,75
11003,20,24,4,83
11004,20,24,3,73
11005,20,24,3,78
11006,20,24,3,60
11007,20,24,3,59
11008,20,24,3,78
11009,20,24,3,61
11010,20,24,3,64
11011,20,24,3,59
11012,20,24,3,75
11013,20,24,3,66
11014,20,24,3,62
11015,20,24,3,60
11016,20,24,3,77
11017,20,24,3,76
11018,20,24,3,72
11019,20,24,4,84
11020,20,24,3,75
11021,20,24,3,77
11022,20,24,3,73
11023,20,24,4,81
11024,20,24,3,63
11025,20,24,3,75
11026,20,24,3,60
11027,20,24,3,69
11028,20,24,3,72
11029,20,24,3,74
11030,20,24,3,60
11031,20,24,3,56
11032,20,24,3,75
11033,20,24,3,80
11034,20,24,4,84
11035,20,24,3,66
11036,20,24,3,72
11037,20,24,3,79
11038,20,24,4,83
11039,20,24,3,78
11040,20,24,4,82
11041,20,24,3,65
11042,20,24,3,79
11043,20,24,3,74
11044,20,24,3,77
11045,20,24,3,71
11046,20,24,3,64
11047,20,24,3,77
11048,20,24,3,61
11049,20,24,3,71
11050,20,24,1,66
11051,20,24,3,77
11052,20,24,3,76
11053,20,24,3,60
11054,20,24,3,73
11055,20,24,3,65
11056,20,24,3,72
11057,20,24,3,59
11058,20,24,3,74
11059,20,24,3,78
11060,20,24,3,73
11061,20,24,3,70
11062,20,24,3,80
11063,20,24,4,83
11064,20,24,3,60
11065,20,24,3,69
11066,20,24,3,71
11067,20,24,3,80
11068,20,24,3,63
11069,20,24,3,75
11070,20,24,3,77
11071,20,24,3,60
11072,20,24,3,80
11073,20,24,3,65
11074,20,24,3,70
11075,20,24,4,82
11076,20,24,3,65
11077,20,24,3,80
11078,20,24,3,60
11079,20,24,3,71
11080,20,24,3,74
11081,20,24,3,61
11082,20,24,3,73
11083,20,24,3,77
11084,20,24,3,75
11085,20,24,3,55
11086,20,24,3,73
11087,20,24,3,74
11088,20,24,3,80
11089,20,24,3,78
11090,20,24,4,81
11091,20,24,3,72
11092,20,24,3,74
11093,20,24,3,78
11094,20,24,3,75
11095,20,24,3,58
11096,20,24,3,70
11097,20,24,3,75
11098,20,24,3,76
11099,20,24,3,67
11100,20,24,3,80
11101,20,24,3,58
11102,20,24,3,65
11103,20,24,3,61
11104,20,24,3,70
11105,20,24,3,77
11106,20,24,3,76
11107,20,24,3,73
11108,20,24,4,81
11109,20,24,3,59
11110,20,24,3,77
11111,20,24,3,75
11112,20,24,3,80
11113,20,24,3,65
11114,20,24,3,76
11115,20,24,3,60
11116,20,24,3,72
11117,20,24,3,77
11118,20,24,3,80
11119,20,24,3,76
11120,20,24,3,57
11121,20,24,3,80
11122,20,24,1,79
11123,20,24,3,76
11124,20,24,3,58
11125,20,24,3,75
11126,20,24,3,66
11127,20,24,3,70
11128,20,24,3,55
11129,20,24,3,76
11130,20,24,3,77
11131,20,24,3,71
11132,20,24,3,76
11133,20,24,3,75
11134,20,24,3,68
11135,20,24,3,76
11136,20,24,3,59
11137,20,24,3,71
11138,20,24,3,78
11139,20,24,4,86
11140,20,24,3,60
11141,20,24,3,71
11142,20,24,3,58
11143,20,24,3,73
11144,20,24,3,72
11145,20,24,3,77
11146,20,24,3,62
11147,20,24,3,65
11148,20,24,3,80
11149,20,24,3,64
11150,20,24,3,63
11151,20,24,3,74
11152,20,24,3,78
11153,20,24,3,76
11154,20,24,3,73
11155,20,24,3,78
11156,20,24,3,75
11157,20,24,4,81
11158,20,24,3,77
11159,20,24,3,77
11160,20,24,3,77
11161,20,24,3,79
